UNIQUE_ID,LATITUDE,LONGITUDE,SOUNDING_M,STATE_NAME,QUAD_NAME,GEN_LOC_NM,SPECFC_LOC,AREA_CODE,SAMP_DATE1,TO_SMP_DT2,DPTH_N_COR,DPTH_CODE,COR_GRB_CD,BENZNE,2BZTPN,2BZFRN,BIPHENYL,ACNPHTHN,ACNPHTYL,FLUORENE,PHNANTHR,ANTHRACN,PYRENE,FLORNTHN,CHRYSENE,PERYLENE
US07985,41.973667,-70.399833,NA,NA,NA,Cape Code Bay,NA,7,10/15/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07986,42.225833,-70.5255,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07987,42.225833,-70.5255,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07988,42.225833,-70.5255,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07989,42.319833,-70.823,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07990,42.319833,-70.823,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07991,42.319833,-70.823,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07992,42.347833,-70.814833,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07993,42.347833,-70.814833,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07994,42.347833,-70.814833,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07995,42.391,-70.818333,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07996,42.391,-70.818333,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07997,42.391,-70.818333,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07998,42.398,-70.913167,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07999,42.398,-70.913167,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08000,42.398,-70.913167,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08001,42.432,-70.955833,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08002,42.432,-70.955833,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08003,42.432,-70.955833,NA,NA,NA,Massachusetts Bays,NA,5,10/18/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08004,42.334333,-70.583667,NA,NA,NA,Massachusetts Bays,NA,5,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08005,42.334333,-70.583667,NA,NA,NA,Massachusetts Bays,NA,5,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08006,42.334333,-70.583667,NA,NA,NA,Massachusetts Bays,NA,5,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08007,42.283833,-70.365667,NA,NA,NA,Massachusetts Bays,NA,5,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08008,42.283833,-70.365667,NA,NA,NA,Massachusetts Bays,NA,5,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08009,42.283833,-70.365667,NA,NA,NA,Massachusetts Bays,NA,5,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08010,42.332333,-70.381,NA,NA,NA,Massachusetts Bays,NA,5,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08011,42.332333,-70.381,NA,NA,NA,Massachusetts Bays,NA,5,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08012,42.332333,-70.381,NA,NA,NA,Massachusetts Bays,NA,5,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08013,42.504833,-70.374167,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08014,42.504833,-70.374167,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08015,42.504833,-70.374167,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08016,42.635333,-70.4995,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08017,42.635333,-70.4995,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08018,42.635333,-70.4995,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,10/19/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08019,42.535667,-70.834333,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08020,42.535667,-70.834333,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08021,42.535667,-70.834333,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08022,42.495167,-70.799667,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08023,42.495167,-70.799667,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08024,42.495167,-70.799667,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08025,42.465667,-70.621833,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08026,42.465667,-70.621833,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08027,42.465667,-70.621833,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08028,42.412667,-70.548333,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08029,42.412667,-70.548333,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08030,42.412667,-70.548333,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08031,42.3935,-70.660667,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08032,42.3935,-70.660667,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08033,42.3935,-70.660667,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08034,42.413333,-70.760333,NA,NA,NA,Massachusetts Bays,NA,5,10/20/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08035,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,143,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08036,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,104,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08037,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,135,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08038,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,150,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08039,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,52,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08040,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,132,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08041,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,150,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08042,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,2,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08043,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,48,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08044,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,125,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08045,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,152,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08046,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,75,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08047,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,85,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08048,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,149,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08049,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,100,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08050,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,148,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08051,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,75,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08052,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,100,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08053,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,47,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08054,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,148,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08055,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,35,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08056,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,113,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08057,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,53,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08058,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,138,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08059,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,66,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08060,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,105,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08061,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,131,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08062,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,138,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08063,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,70,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08064,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,110,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08065,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,115,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08066,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,128,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08067,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,140,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08068,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,110,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08069,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,12,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08070,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,107,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08071,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,143,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08072,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,21,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08073,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,47,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08074,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,58,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08075,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,130,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08076,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,88,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08077,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,139,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08078,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,145,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08079,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,110,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08080,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,40,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08081,40.084,-68.86883333333333,238.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1976,NA,140,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08082,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,78,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08083,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,144,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08084,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,116,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08085,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,139,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08086,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,145,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08087,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,60,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08088,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,140,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08089,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,85,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08090,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,90,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08091,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,73,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08092,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,85,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08093,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,128,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08094,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,115,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08095,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,107,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08096,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,81,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08097,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,45,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08098,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,52,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08099,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,147,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08100,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,67,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08101,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,100,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08102,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,120,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08103,40.8055,-67.894,69.8,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/27/1976,NA,125,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08104,40.38516666666666,-67.5975,209.1,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/29/1976,NA,143,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08105,40.38516666666666,-67.5975,209.1,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/29/1976,NA,138,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08106,40.38516666666666,-67.5975,209.1,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/29/1976,NA,100,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08107,40.38516666666666,-67.5975,209.1,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/29/1976,NA,125,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08108,40.38516666666666,-67.5975,209.1,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/29/1976,NA,150,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08109,40.38516666666666,-67.5975,209.1,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/29/1976,NA,42,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08110,40.38516666666666,-67.5975,209.1,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/29/1976,NA,150,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08111,40.38516666666666,-67.5975,209.1,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/29/1976,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08112,40.38516666666666,-67.5975,209.1,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/29/1976,NA,120,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08113,40.38516666666666,-67.5975,209.1,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/29/1976,NA,125,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08114,41.15833333333333,-68.69716666666666,66.4,NA,NA,Gulf of Maine (>50m Isobath),NA,8,9/2/1976,NA,130,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08115,41.15833333333333,-68.69716666666666,66.4,NA,NA,Gulf of Maine (>50m Isobath),NA,8,9/2/1976,NA,118,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US08116,41.15833333333333,-68.69716666666666,66.4,NA,NA,Gulf of Maine (>50m Isobath),NA,8,9/2/1976,NA,140,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
