UNIQUE_ID,LATITUDE,LONGITUDE,SOUNDING_M,STATE_NAME,QUAD_NAME,GEN_LOC_NM,SPECFC_LOC,AREA_CODE,SAMP_DATE1,TO_SMP_DT2,DPTH_N_COR,DPTH_CODE,COR_GRB_CD,site,SAMPLE_WT,SAMP_UNITS,Q1_MM,Q2_MED_MM,Q3_MM,GRN_SI_PCT,SPECIFIC_G,GRAVEL_PCT,SAND_PCT,SILT_PCT,CLAY_PCT,FINES_SIL,SED_CLASS,CLASSIF_S,MEDIAN,MEAN,STDEV_SORT,SKEWNESS,KURTOSIS
US07873-2,42.379,-70.8453333,27.74,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07873-3,42.379,-70.8453333,27.74,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07874-1,42.3385167,-70.8279833,26.21,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,22.8,47,30.2,77.2,NA,FOLK74,NA,NA,NA,NA,NA
US07874-2,42.3385167,-70.8279833,26.21,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07875-1,42.3447833,-70.82275,29.56,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.7,64.2,27.5,7.6,35.1,NA,FOLK74,NA,NA,NA,NA,NA
US07875-2,42.3447833,-70.82275,29.56,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07875-3,42.3447833,-70.82275,29.56,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07876-1,42.4155,-70.80455,34.75,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,37.7,58.6,2.1,1.5,3.6,NA,FOLK74,NA,NA,NA,NA,NA
US07876-2,42.4155,-70.80455,34.75,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07876-3,42.4155,-70.80455,34.75,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07877-1,42.4270667,-70.8337167,28.04,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.5,77.3,14.6,7.7,22.3,NA,FOLK74,NA,NA,NA,NA,NA
US07877-2,42.4270667,-70.8337167,28.04,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07877-3,42.4270667,-70.8337167,28.04,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07878-1,42.4050167,-70.8335333,31.7,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.2,62.3,28.1,9.5,37.6,NA,FOLK74,NA,NA,NA,NA,NA
US07878-2,42.4050167,-70.8335333,31.7,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07878-3,42.4050167,-70.8335333,31.7,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07879-1,42.4099833,-70.8148333,32.92,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.1,59.4,32,8.5,40.5,NA,FOLK74,NA,NA,NA,NA,NA
US07879-2,42.4099833,-70.8148333,32.92,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07879-3,42.4099833,-70.8148333,32.92,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07880-1,42.3999833,-70.8634667,28.65,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,18,59.1,22.9,82,NA,FOLK74,NA,NA,NA,NA,NA
US07880-2,42.3999833,-70.8634667,28.65,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07880-3,42.3999833,-70.8634667,28.65,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07881-1,42.3993833,-70.8452833,29.26,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.1,56,33.6,10.3,43.9,NA,FOLK74,NA,NA,NA,NA,NA
US07881-2,42.3993833,-70.8452833,29.26,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07881-3,42.3993833,-70.8452833,29.26,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07882,42.4155,-70.806,38,NA,NA,MASS BAYS,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,1.89072,94.04964,2.28507,1.77457,4.05964,NA,FOLK74,NA,NA,NA,NA,NA
US07883,42.4155,-70.806,38,NA,NA,MASS BAYS,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,2.79535,94.66128,1.13914,1.40424,2.54338,NA,FOLK74,NA,NA,NA,NA,NA
US07884,42.4001667,-70.8638333,30.5,NA,NA,MASS BAYS,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,42.43398,47.05211,10.51392,57.56603,NA,FOLK74,NA,NA,NA,NA,NA
US07885,42.4001667,-70.8638333,30.5,NA,NA,MASS BAYS,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,8.42151,77.50666,14.07183,91.57849,NA,FOLK74,NA,NA,NA,NA,NA
US07886-1,42.401,-70.8455,30.5,NA,NA,MASS BAYS,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,5.36168,56.45643,29.37528,8.80661,38.181889999999996,NA,FOLK74,NA,NA,NA,NA,NA
US07886-2,42.401,-70.8455,30.5,NA,NA,MASS BAYS,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07887,42.401,-70.8455,30.5,NA,NA,MASS BAYS,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,4.66671,66.83593,21.38464,7.11272,28.49736,NA,FOLK74,NA,NA,NA,NA,NA
US07888,42.3893333,-70.9,26,NA,NA,MASS BAYS,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,7.13645,76.57092,13.21963,3.07301,16.29264,NA,FOLK74,NA,NA,NA,NA,NA
US07889,42.3893333,-70.9,26,NA,NA,MASS BAYS,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.06694,75.09372,20.86625,3.97309,24.83934,NA,FOLK74,NA,NA,NA,NA,NA
US07890,42.3815,-70.8146667,32.5,NA,NA,MASS BAYS,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.0483,98.03053,0.25759,1.66357,1.92116,NA,FOLK74,NA,NA,NA,NA,NA
US07891,42.3815,-70.8146667,32.5,NA,NA,MASS BAYS,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.01217,98.19447,0.37978,1.41358,1.79336,NA,FOLK74,NA,NA,NA,NA,NA
US07892,42.3876667,-70.824,34.5,NA,NA,MASS BAYS,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,46.7721,47.99406,3.60305,1.6308,5.23385,NA,FOLK74,NA,NA,NA,NA,NA
US07893,42.3876667,-70.824,34.5,NA,NA,MASS BAYS,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,27.01299,67.23688,3.87835,1.87178,5.75013,NA,FOLK74,NA,NA,NA,NA,NA
US07894,42.3903333,-70.8308333,34,NA,NA,MASS BAYS,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,44.76807,46.80532,8.42661,55.231930000000006,NA,FOLK74,NA,NA,NA,NA,NA
US07895-1,42.3903333,-70.8308333,34,NA,NA,MASS BAYS,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,31.25448,53.85552,14.89,68.74552,NA,FOLK74,NA,NA,NA,NA,NA
US07895-2,42.3903333,-70.8308333,34,NA,NA,MASS BAYS,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07896,42.3931667,-70.8383333,32,NA,NA,MASS BAYS,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,65.88575,28.82328,5.29097,34.11425,NA,FOLK74,NA,NA,NA,NA,NA
US07897,42.3931667,-70.8383333,32,NA,NA,MASS BAYS,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,66.35114,28.65649,4.99237,33.64886,NA,FOLK74,NA,NA,NA,NA,NA
US07898,42.4138333,-70.8791667,29,NA,NA,MASS BAYS,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.49667,63.20106,34.58054,1.72173,36.30227,NA,FOLK74,NA,NA,NA,NA,NA
US07899,42.4138333,-70.8791667,29,NA,NA,MASS BAYS,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.23796,69.57203,26.66657,3.52344,30.19001,NA,FOLK74,NA,NA,NA,NA,NA
US07900,42.6588333,-70.4996667,89.5,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,8/17/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,25.16252,59.65019,15.18729,74.83748,NA,FOLK74,NA,NA,NA,NA,NA
US07901,42.6588333,-70.4996667,89.5,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,8/17/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,31.2127,55.71618,13.07112,68.7873,NA,FOLK74,NA,NA,NA,NA,NA
US07902,42.4665,-70.6223333,84.5,NA,NA,MASS BAYS,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.23978,28.57337,56.42741,14.75944,71.18685,NA,FOLK74,NA,NA,NA,NA,NA
US07903,42.4665,-70.6223333,84.5,NA,NA,MASS BAYS,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.11539,26.3084,59.21698,14.35923,73.57621,NA,FOLK74,NA,NA,NA,NA,NA
US07904-1,42.4171667,-70.6535,76,NA,NA,MASS BAYS,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,1.63524,32.96503,56.44565,8.95408,65.39973,NA,FOLK74,NA,NA,NA,NA,NA
US07904-2,42.4171667,-70.6535,76,NA,NA,MASS BAYS,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07905,42.4171667,-70.6535,76,NA,NA,MASS BAYS,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,32.25239,57.64285,10.10475,67.7476,NA,FOLK74,NA,NA,NA,NA,NA
US07906,42.2898333,-70.4255,89,NA,NA,MASS BAYS,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,16.05317,71.22699,12.71984,83.94683,NA,FOLK74,NA,NA,NA,NA,NA
US07907,42.2898333,-70.4255,89,NA,NA,MASS BAYS,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,27.0399,63.05429,9.90581,72.9601,NA,FOLK74,NA,NA,NA,NA,NA
US07908,41.9576667,-70.267,40,NA,NA,CAPE COD BAY,NA,7,8/18/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,31.44324,57.44954,11.10722,68.55676,NA,FOLK74,NA,NA,NA,NA,NA
US07909,41.9576667,-70.267,40,NA,NA,CAPE COD BAY,NA,7,8/18/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,35.46929,55.51918,9.01154,64.53072,NA,FOLK74,NA,NA,NA,NA,NA
US07910,41.8978333,-70.4041667,37,NA,NA,CAPE COD BAY,NA,7,8/18/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.07591,39.81629,50.36059,9.74721,60.107800000000005,NA,FOLK74,NA,NA,NA,NA,NA
US07911,41.8978333,-70.4041667,37,NA,NA,CAPE COD BAY,NA,7,8/18/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.07716,63.45165,30.1749,6.2963,36.4712,NA,FOLK74,NA,NA,NA,NA,NA
US07912,42.1333333,-70.4223333,65,NA,NA,MASS BAYS,NA,5,8/18/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,48.11321,44.03564,7.85115,51.88679,NA,FOLK74,NA,NA,NA,NA,NA
US07913-1,42.1333333,-70.4223333,65,NA,NA,MASS BAYS,NA,5,8/18/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,61.06358,32.99782,5.9386,38.93642,NA,FOLK74,NA,NA,NA,NA,NA
US07913-2,42.1333333,-70.4223333,65,NA,NA,MASS BAYS,NA,5,8/18/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07914,42.3121667,-70.6568333,49,NA,NA,MASS BAYS,NA,5,8/18/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,82.79688,12.3073,4.89582,17.20312,NA,FOLK74,NA,NA,NA,NA,NA
US07915,42.3121667,-70.6568333,49,NA,NA,MASS BAYS,NA,5,8/18/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.94924,86.36519,8.82637,3.8592,12.68557,NA,FOLK74,NA,NA,NA,NA,NA
US07916,42.3191667,-70.8226667,21.5,NA,NA,MASS BAYS,NA,5,8/19/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,63.60303,31.0413,5.35567,36.396969999999996,NA,FOLK74,NA,NA,NA,NA,NA
US07917,42.3191667,-70.8226667,21.5,NA,NA,MASS BAYS,NA,5,8/19/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.17394,80.2496,15.92382,3.65265,19.57647,NA,FOLK74,NA,NA,NA,NA,NA
US07918,42.3378333,-70.8288333,29.5,NA,NA,MASS BAYS,NA,5,8/19/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,96.08177,2.44747,1.47076,3.9182300000000003,NA,FOLK74,NA,NA,NA,NA,NA
US07919,42.3378333,-70.8288333,29.5,NA,NA,MASS BAYS,NA,5,8/19/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,97.82384,1.06999,1.10617,2.1761600000000003,NA,FOLK74,NA,NA,NA,NA,NA
US07920,42.3776667,-70.838,34,NA,NA,MASS BAYS,NA,5,8/19/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,70.51987,26.66758,2.81254,29.48012,NA,FOLK74,NA,NA,NA,NA,NA
US07921,42.3776667,-70.838,34,NA,NA,MASS BAYS,NA,5,8/19/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,56.19125,37.35186,6.45689,43.80875,NA,FOLK74,NA,NA,NA,NA,NA
US07922,42.3903333,-70.8998333,24,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,70.3,25.4,4.3,29.7,NA,FOLK74,NA,NA,NA,NA,NA
US07923,42.3903333,-70.8998333,24,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.3,63.2,30,6.6,36.6,NA,FOLK74,NA,NA,NA,NA,NA
US07924,42.3778333,-70.8448333,30,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,33.4,47.7,13.6,5.3,18.9,NA,FOLK74,NA,NA,NA,NA,NA
US07925,42.3781667,-70.8375,32.5,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.4,65.7,25.4,8.5,33.9,NA,FOLK74,NA,NA,NA,NA,NA
US07926,42.382,-70.8278333,34,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,2.3,88.6,6.2,2.9,9.1,NA,FOLK74,NA,NA,NA,NA,NA
US07927,42.3896667,-70.8226667,35,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,4.7,90.7,2.7,1.9,4.6,NA,FOLK74,NA,NA,NA,NA,NA
US07928-1,42.39,-70.8306667,37,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,9.6,66,24.3,90.3,NA,FOLK74,NA,NA,NA,NA,NA
US07928-2,42.39,-70.8306667,37,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07929,42.39,-70.8306667,37,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,18.7,56.8,24.6,81.4,NA,FOLK74,NA,NA,NA,NA,NA
US07930,42.3928333,-70.838,35,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,64.3,28.2,7.4,35.6,NA,FOLK74,NA,NA,NA,NA,NA
US07931,42.3966667,-70.8218333,36,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,30.8,49.3,13.7,6.3,20,NA,FOLK74,NA,NA,NA,NA,NA
US07932,42.4026667,-70.8365,33,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,25.6,60.8,13.5,74.3,NA,FOLK74,NA,NA,NA,NA,NA
US07933-1,42.3998333,-70.8448333,32,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.6,59.6,30.5,9.3,39.8,NA,FOLK74,NA,NA,NA,NA,NA
US07933-2,42.3998333,-70.8448333,32,NA,NA,MASS BAYS,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07934,42.5641667,-70.6755,35,NA,NA,MASS BAYS,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.6,81,16,2.5,18.5,NA,FOLK74,NA,NA,NA,NA,NA
US07935-1,42.5641667,-70.6755,35,NA,NA,MASS BAYS,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.5,76.9,19.1,3.4,22.5,NA,FOLK74,NA,NA,NA,NA,NA
US07935-2,42.5641667,-70.6755,35,NA,NA,MASS BAYS,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07936,42.6585,-70.505,88,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,8/25/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,17.2,64.1,18.7,82.8,NA,FOLK74,NA,NA,NA,NA,NA
US07937,42.6585,-70.505,88,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,8/25/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.1,19.1,64.9,15.9,80.8,NA,FOLK74,NA,NA,NA,NA,NA
US07938,42.4166667,-70.655,77,NA,NA,MASS BAYS,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.2,27.4,55.2,17.3,72.5,NA,FOLK74,NA,NA,NA,NA,NA
US07939,42.4166667,-70.655,77,NA,NA,MASS BAYS,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,21.6,63.3,15.1,78.4,NA,FOLK74,NA,NA,NA,NA,NA
US07940,42.3121667,-70.6561667,52,NA,NA,MASS BAYS,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,2.1,78.9,13.1,5.8,18.9,NA,FOLK74,NA,NA,NA,NA,NA
US07941,42.3121667,-70.6561667,52,NA,NA,MASS BAYS,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,3.2,82.4,10.9,3.5,14.4,NA,FOLK74,NA,NA,NA,NA,NA
US07942,42.2891667,-70.425,90,NA,NA,MASS BAYS,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,13.2,68.6,18.2,86.8,NA,FOLK74,NA,NA,NA,NA,NA
US07943,42.2891667,-70.425,90,NA,NA,MASS BAYS,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,10.2,67.6,22.2,89.8,NA,FOLK74,NA,NA,NA,NA,NA
US07944,41.9583333,-70.2666667,38,NA,NA,CAPE COD BAY,NA,7,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,23.8,59,17.2,76.2,NA,FOLK74,NA,NA,NA,NA,NA
US07945,41.9583333,-70.2666667,38,NA,NA,CAPE COD BAY,NA,7,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.2,14.1,71.3,14.4,85.7,NA,FOLK74,NA,NA,NA,NA,NA
US07946,41.8981667,-70.4031667,34,NA,NA,CAPE COD BAY,NA,7,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,24.7,55.2,20.1,75.3,NA,FOLK74,NA,NA,NA,NA,NA
US07947,41.8981667,-70.4031667,34,NA,NA,CAPE COD BAY,NA,7,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.2,35.3,50.9,13.5,64.4,NA,FOLK74,NA,NA,NA,NA,NA
US07948,42.1316667,-70.4223333,64,NA,NA,MASS BAYS,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.1,40.6,47.8,11.4,59.2,NA,FOLK74,NA,NA,NA,NA,NA
US07949,42.1316667,-70.4223333,64,NA,NA,MASS BAYS,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.7,40.7,48.1,10.5,58.6,NA,FOLK74,NA,NA,NA,NA,NA
US07950,42.32,-70.823,23,NA,NA,MASS BAYS,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.2,47.8,40.7,11.3,52,NA,FOLK74,NA,NA,NA,NA,NA
US07951,42.32,-70.823,23,NA,NA,MASS BAYS,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,76.9,19.1,4,23.1,NA,FOLK74,NA,NA,NA,NA,NA
US07952,42.3385,-70.8283333,30,NA,NA,MASS BAYS,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.7,88.7,8,2.6,10.6,NA,FOLK74,NA,NA,NA,NA,NA
US07953,42.3478333,-70.815,36,NA,NA,MASS BAYS,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.1,31.9,58.1,9.9,68,NA,FOLK74,NA,NA,NA,NA,NA
US07954,42.3813333,-70.8146667,32,NA,NA,MASS BAYS,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,98.2,0.9,0.9,1.8,NA,FOLK74,NA,NA,NA,NA,NA
US07955-1,42.3813333,-70.8146667,32,NA,NA,MASS BAYS,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,1,97.4,0.5,1.1,1.6,NA,FOLK74,NA,NA,NA,NA,NA
US07955-2,42.3813333,-70.8146667,32,NA,NA,MASS BAYS,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
